image_path,caption
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4604145026.jpg,A white woman wearing headphones and a blue and white striped scarf walks down the street with two black people walking behind her .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4567985140.jpg,A older bearded man wearing a sports jacket makes a gesture with his right hand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/12736326.jpg,"Blond-haired woman pulling apart a watermelon , sitting atop a marble table ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3630332976.jpg,The boy in the gray shirt is holding the boy in the red shirt on his back .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/642987597.jpg,"Young girl with long , dark hair , in a tree ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2228619706.jpg,A child at the bowling alley throwing a small orange ball down the isle with another child in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7090197245.jpg,Boy looks backwards to the camera while riding in a swing at an amusement park .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2899374885.jpg,A toddler plays in a water fountain with his mouth open and ready for a drink .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3799562471.jpg,"An elderly man dressed in a red vest , bowtie & straw hat is holding a saw and speaking into a microphone ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4552757846.jpg,A Chinese woman with dark hair and black sweater is making food .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2124547387.jpg,A dark-skinned man in a blue shirt is standing on a wooden ladder next to a building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3526461098.jpg,A woman wearing orange is standing in front of a river with a tree covered mountainside in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5384744603.jpg,"Here is a mail carrier delivering mail on a brick sidewalk , it seems as though someone asked him to smile for a picture !"
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2644920808.jpg,A person standing on top of some rocks with the sky behind .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4604103482.jpg,A shirtless man wearing long pants is doing a skateboard trick in a metropolitan area where a man and woman are walking away from the camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4871427223.jpg,"A police officer in uniform with a bright blue shirt , standing with posters of models in underwear in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4631265529.jpg,A man that appears to be homeless lays in front of a yellow garage door .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2848977044.jpg,A rodeo rider doing a vertical trick on a brown horse as an audience looks on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4467895568.jpg,"A man in a white athletic shirt drinks from a cup , while others in the same type shirts walk around ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/61745811.jpg,Man stands on forested hillside wearing large sunshade hat .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4543797560.jpg,An Asian man playing a musical pipe type Yamaha instrument with foam covered sticks in front of a red sign written in Chinese .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2658667254.jpg,A baby is hold an adults fingers on the beach .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4736208356.jpg,A man dressed up playing a portable organ on the street in order to entertain .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4730009983.jpg,A man is walking in an alley with neon signs on both sides with red and white lights overhead .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4623271967.jpg,"A man with a camera and belt buckle reading "" AX "" smokes a cigarette ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6011731872.jpg,"Two black women , both wearing yellow patterned dresses , are looking into plastic bags with yellow fabric coverings ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/371121323.jpg,A young man with a shaved head and glasses is sitting at a kitchen table using a computer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2832594839.jpg,An adult and a kid are both wearing yellow shirts and the child is putting glue on a piece of paper .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4918785879.jpg,An Asian man is standing in front of a desk with a computer on it and next to a projector screen with a slide about the Ford Fiesta on it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6303553615.jpg,"People are playing a game of ball in the pool , one swimmer is trying to throw the yellow ball into the goal ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7988239633.jpg,A man with glasses is walking in a crowded market with fruit being sold in stands .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1674493314.jpg,An older woman dressed in the garments of an African tribe has her right hand in a cracked brown pot and holds her left hand over another brown pot .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3031722599.jpg,"A man wearing a green apron , working at a street side vendor called NY Dosas , miles at the camera ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5706454140.jpg,A woman in a long white dress appears to be singing while a man in a red jacket plays a piano while they are on a floating platform in a river with a man pushing the boat along .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4903293024.jpg,"A group of people , including three police officers , watch women dancing around a pole ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5780791171.jpg,A woman is using clothespins to hang up laundry outside on a laundry line .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3803575640.jpg,"Two women are in waters surrounded by light and dark concrete , and one women is splashing in the water and the other one is moving slowly in the water ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/185571867.jpg,Three people walk past a construction zone fenced off with orange plastic fencing .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2605495015.jpg,A little boy in a tan shirt and shorts walking in an area with many gray mesh tables and chairs .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4590153852.jpg,"A young woman with brown hair is captured in profile with a delicate wreath of pink , white , and orange flowers crowning her head ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4661070058.jpg,A busy street scene on a rainy day full of umbrella toting walkers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/27683428.jpg,"Two men , one bare-chested while the other wears a hat and blue shirt , in a canoe on water ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2819466992.jpg,A young male wearing a red bathing suit is doing a backflip off of a dock and into the water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7130486481.jpg,"A lady is singing on stage in front of an enthusiastic audience with a large band that includes a guitar player and four trumpets , behind her ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3609375096.jpg,"Two boys , one in a red shirt , the other in a white shirt are splashing around in the water ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/225909073.jpg,A wet German Shepherd dog is running out of the ocean with a ball in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4622574943.jpg,A man with a backpack standing and resting his bicycle against a couple of mailboxes .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4730076543.jpg,A man and a woman are standing at the side of an inflatable climbing structure .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3063054647.jpg,"Two young children , a boy and a girl , are walking down a wooden walkway through the woods ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3834502656.jpg,A man is welding something made of metal near many tools .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3020578684.jpg,There are five men in a work office looking at each others computers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3677860841.jpg,A young girl jumps into the deep end of a swimming pool while a young boy is nearby .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2600967348.jpg,A short-haired brunette woman is carrying what looks to be a paintbrush and a small girl .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/445802525.jpg,"A woman wearing yellow OP shorts , a blue t-shirt , and red knee high socks is jumping up on stage holding a microphone , with R2-D2 in the background , along with other puppets and stage props ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/306113908.jpg,A girl in a gray shirt and pink skull cap is standing in a kitchen stirring food in a pan .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4926719517.jpg,A man and a woman are walking away from bicycles while walking two brown dogs with shop buildings in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/512634877.jpg,A dog wearing a harness is playing with red ball in a grassy area .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2863458991.jpg,A woman has a orange cap on and a orange jacket over her shoulder .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3208188198.jpg,"A woman in a long sweater and jeans , is running away , down a path ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6338704.jpg,Three people cross the street while a crossing guard in an orange vest stops traffic .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2092177624.jpg,"A young boy dressed in green running along a smooth , stone wall near a wooded area ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1155138244.jpg,Woman dressed in a green hat and apron is holding a tray full of drink samples .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1805628702.jpg,A bearded man in a purple cape getting his haircut makes a twisted face at the hair dryer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4193665581.jpg,"A man in a white uniform is standing , looking over a ledge , with tall buildings and palm trees in front of him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2259134148.jpg,"With the dam in the distance , the boy piggy backed onto the man in the black jacket holding a frisbee ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3562470436.jpg,Three black dogs playing in a fenced area with a ball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2745811124.jpg,A little girl is in a crowd of people holding a rope attached to a sheep .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3178394617.jpg,Young blond child poses in a model of Santa 's sleigh amongst various model gifts .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/411011549.jpg,A medium brown dog is jumping over a short brick wall surrounding some dirt .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/218556922.jpg,A group of men of various ages wearing glasses while holding instruments and looking at sheet music .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/530888330.jpg,The man is in silhouette while the mountain landscape is visible .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2797149878.jpg,A young boy wearing a black hoodie is holding a fishing pole .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/390992388.jpg,A girl treks through the snow with her backpack on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2474480672.jpg,Two men wearing colorful sweaters about to wrestle each other in a game that compete with strength and the ability to be quick and stronger than the other person .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/51565199.jpg,"Man with purple hair and a blue shirt fixing a vacuum with another white man , who is older ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5238492471.jpg,a guitarist wearing only shorts on stage pointing out towards the audience with a jumbo screen behind showing a closeup of him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2845760148.jpg,Two elderly men are building a stone cottage wall in front of a blue cottage .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2901880865.jpg,a lone surfboarder on a white surfboard flying through the air over a wave
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4824278941.jpg,"A woman stands across the street from a building called "" Commodore Criterion "" looking at her cellphone , which two other women cross the street ."
